fixed_acidity,citric_acid,total_sulfur_dioxide,log_volatile_acidity,log_chlorides,log_residual_sugar,log_density,log_pH,log_sulphates,log_alcohol,quality
-0.4682289820686367,0.20546654844053264,0.3435656855758831,-0.552872941380315,-1.124779919059769,0.8215637056150076,-0.29503113848611806,-0.14590601899424208,-1.2731976662874913,0.07041938792510058,5.0
0.8514999211800593,1.1040634852084532,-1.8475184114620762,-0.1993169212812077,1.4436596216889759,-0.6741091275003804,-0.2018037218764843,0.2943053880720517,0.7365787123500709,1.5657123469779384,5.0
0.38571324944522534,-2.1447100554140284,-1.2952939642411272,1.950892684935365,0.5699501121183261,-0.6741091275003804,-0.32500267218694123,1.2066198732965017,0.4092194128182028,1.1198163939167702,5.0
-1.5550645494499147,0.06722086586085282,-0.6183736740993185,0.43993294408203654,-1.3627371122625958,-1.3183122312282125,-1.4960147731870799,0.9673206706386741,-1.1693706558937256,1.0433019558586638,6.0
-0.4682289820686367,1.657046215527174,0.45044783665090543,-0.3692890532344798,0.12904386833598983,1.6194818035019105,1.133788393878264,-0.6609907757510189,-0.1795654224583617,-1.0206623150003213,5.0
-0.23533564620121936,-0.48576186445786756,-1.776263644078728,0.3770913641447745,1.5660904428798588,-0.5203941333413098,0.5696433647057864,1.2066198732965017,0.6089186803815767,-0.27876594680402567,5.0
1.5501799287823086,0.9658178026287733,0.3079383018842089,-0.1993169212812077,0.33980761506482293,-0.18922820136499788,0.4367634795749599,-0.46629770810915916,0.4769303743128866,-0.8293701578357581,5.0
1.783073264649726,-1.522604483805468,-1.509058266391172,2.0141677098680777,1.0622283111175443,-0.6741091275003804,1.2995305466250504,0.10681216860314635,0.3403099651967282,-0.27876594680402567,7.0
-0.002442310333802681,-1.315235959935948,-1.7050088766953797,1.8858223863438635,0.9717178690704832,-0.7302740461230222,0.25729095881648917,0.48008108826980445,0.19872046523098158,-0.27876594680402567,
-0.4682289820686367,-1.2461131186461079,0.9314175164885062,-0.9710409577042057,3.0388897677485645,0.1773606018871754,-0.24175511318137677,-1.8701127100224402,-0.5111087977848054,-0.924507471084125,5.0
0.3080821374894193,-0.4166390231680275,0.8957901327968322,-0.6504865744030429,0.6770479708440582,1.611982412269342,1.2995305466250504,-1.189499436605701,-0.598601966381179,-1.1178566908834522,5.0
0.46334436140103064,0.1363437071506929,1.2164365860218993,-0.4592446685030075,-0.3060436129942762,1.4848295675765624,1.6837329611098415,0.04392724341463839,1.477679486077719,-1.415908037157222,5.0
-0.6234912059802473,-0.3475161818781874,-0.10177661057004364,0.7846163257018319,0.17274410182559646,-1.4184755938866302,-0.2617326176075848,0.1695027042229034,0.05178671987955627,-1.21611332141495,5.0
-0.0800734222896087,-0.20927049929850755,0.4682615284967425,0.9886239835925008,-1.7231251266563068,1.5737346255074693,0.16419280097447028,-0.5958851913491362,-0.259842125314565,1.2709189794337907,5.0
-0.15770453424541403,-0.07102481671882738,0.4326341448050684,0.034129239030982104,-0.7751905124153556,1.013868429946413,-0.841605466776627,-1.5269510178952082,-1.96203883452824,1.2709189794337907,
2.481753272251977,2.0026604219763735,-1.6337541093120314,1.4510941956471097,0.9717178690704832,-0.4282527716683221,1.7631674575040581,-0.33753300808627984,1.153051356178821,-1.3154556825444688,
-1.0116467657592754,-0.2783933405883473,-1.5624993419286832,-1.3437901792346587,-1.447760824682196,-1.9387793912978744,-1.6130098728275866,-0.5309879451734807,-1.8384321940264938,0.1556370136967619,7.0
-0.4682289820686367,-0.5548847057477077,0.3435656855758831,-0.552872941380315,-0.908820849256922,0.94881425879003,0.3769501198666231,0.72516409657235,0.54348382661155,-0.10247809846226891,
-0.7787534298918587,-0.3475161818781874,0.6107710632634391,-0.859137096605073,-0.6487870574373084,-0.9173581153256458,-0.46157401828910094,1.6769104455998358,1.2642955571416354,0.07041938792510058,4.0
0.07518880162200264,2.901257358744294,0.877976440950995,-0.04107665217911676,-0.588059112686937,1.4679005494956536,1.1669434657360913,-1.2565420501362843,-0.9696713883303516,-1.6202439285010415,
-0.6234912059802473,-0.2783933405883473,0.3791930692675572,0.034129239030982104,-0.588059112686937,-0.4734017929941436,-1.7434245809475053,0.04392724341463839,-1.1693706558937256,1.7806323553402588,6.0
0.5409754733568367,0.5510807548897331,-0.15521768610755485,-0.859137096605073,-0.588059112686937,-1.3183122312282125,-0.8949781544936746,-0.019153280611915267,0.19872046523098158,0.32368662064285325,5.0
-0.0800734222896087,0.5510807548897331,-0.5649325985618073,0.10694723394355028,-0.908820849256922,-1.061439978099334,-0.09529025154209897,1.2660060712920107,0.6089186803815767,-0.01561372990625972,5.0
-0.23533564620121936,0.6893264374694129,0.2723109181925348,1.6053421675069028,0.6770479708440582,1.3323143155613746,0.8584730228904848,-0.14590601899424208,-1.602403435928495,-1.0206623150003213,
-0.31296675815702535,0.2745893897303727,0.3079383018842089,-0.859137096605073,-0.20212008526702055,1.805444073866831,1.7631674575040581,0.35641989948886005,-0.259842125314565,-1.517495470643522,6.0
0.3080821374894193,1.3805548503678136,0.5751436795717649,0.034129239030982104,-0.4148024980216447,1.4420308656846692,1.2299289525806796,-1.5269510178952082,-0.34180898758612865,-1.21611332141495,5.0
1.5501799287823086,-0.07102481671882738,-1.3843624234703125,1.3070556696698643,1.8782727407529882,-0.5693867391489429,0.7655438577253961,0.1695027042229034,0.3403099651967282,0.4065479648636109,5.0
-0.4682289820686367,-2.0064643728343485,-1.8475184114620762,2.2085280039937034,1.0622283111175443,0.8364174921291719,0.5364283950917046,1.8504952895671964,-0.10091058263420984,1.4195238868666802,5.0
0.7738688092242526,1.1731863264982931,-0.2799135290284143,-0.3692890532344798,-0.5288687506432267,0.3696653262185807,-0.19514562553744805,-0.5958851913491362,-1.602403435928495,-0.27876594680402567,5.0
-0.3905978701128307,0.8966949613389332,1.162995510484388,-0.11883237598824785,0.17274410182559646,1.5341722273576568,1.3293553206665025,-0.46629770810915916,0.4092194128182028,-1.21611332141495,
-0.31296675815702535,0.2745893897303727,-1.241852888703616,-0.9710409577042057,-1.3627371122625958,-0.9871462992519006,-0.9783902152936955,-0.019153280611915267,0.6089186803815767,0.4065479648636109,5.0
0.9291310331358646,2.624765993584934,1.4480145800177813,0.6187435231447488,-0.4148024980216447,1.4332768122212411,1.1006300000353746,-0.9896911984659609,0.8601853528518174,-0.6420635453251908,
-0.4682289820686367,-0.2783933405883473,1.1095544349468769,-1.3437901792346587,-0.4148024980216447,-0.8515600653176215,-0.8816341755611005,-0.4018131637196961,-0.7797175129696544,-0.190189937651511,5.0
-1.3221712135824981,-0.4166390231680275,-0.2799135290284143,-1.4828372469054045,-1.0505548143894654,-1.061439978099334,-1.308908601794318,1.3252188786816932,1.5801401928420427,1.2709189794337907,
1.5501799287823086,4.698451232280135,-0.8321379762493634,1.2204954276144746,5.840910469685554,-0.11944001743874295,1.6307660356651459,-3.229800172203611,5.296324511122412,-0.924507471084125,5.0
-1.0892778777150813,0.4128350723100529,0.3613793774217201,-0.11883237598824785,-0.6487870574373084,1.200319823957042,-0.3416546972020076,-0.6609907757510189,0.54348382661155,0.6506460053474992,6.0
0.230451025533614,-1.660850166385148,-1.5803130337745201,1.4310628527167224,1.3408784807038288,-0.4282527716683221,0.4101810987845713,0.5416300645678773,0.54348382661155,-0.01561372990625972,6.0
1.0843932570474752,0.5510807548897331,-1.9544005625370986,0.07082720892001651,1.0622283111175443,-0.6205574959997274,0.14423978788666833,0.35641989948886005,1.0385348018801448,1.1956851328180624,
0.230451025533614,-0.4166390231680275,-0.4936778311784591,1.5866190089477017,0.877561744955563,-0.7893204493111655,0.4766330476578985,0.5416300645678773,0.12594671738939198,-0.5498535861611871,4.0
-1.1669089896708866,-0.48576186445786756,1.0561133594093657,-0.7524399895845137,-0.007182686896988123,-1.4184755938866302,-1.2320920601312795,1.3842593050199903,0.7365787123500709,0.5700141446362479,5.0
-0.8563845418476648,-0.4166390231680275,0.9136038246426692,0.034129239030982104,0.03911376498402911,-0.6205574959997274,-0.6948749440402082,0.9673206706386741,-0.34180898758612865,-0.01561372990625972,5.0
-0.3905978701128307,-0.2783933405883473,-0.012708151340858299,-1.2126931167041797,-0.588059112686937,1.1452302463587507,0.0012079783287710295,-0.6609907757510189,-0.5111087977848054,0.4065479648636109,
4.73305551897034,2.970380200034134,-1.2952939642411272,-0.11883237598824785,1.205702428486148,-0.34294319552406866,1.2995305466250504,-1.1226777217078558,1.0962141109498156,0.8097721453515639,6.0
-0.002442310333802681,0.4128350723100529,1.39457350448027,-0.6504865744030429,0.33980761506482293,1.5341722273576568,1.0674682835416611,-0.7918323400676118,-0.598601966381179,-1.3154556825444688,5.0
-0.7011223179360534,0.3437122310202128,0.2544972263466977,-0.9710409577042057,-0.25350444866911603,1.3129667595818013,0.16751818619909767,-0.08243062406504185,-1.489546775985442,0.32368662064285325,
-0.4682289820686367,-0.20927049929850755,-0.40460937194927377,0.501098547191633,2.3321890037586632,-0.5203941333413098,-0.4415844468733732,-0.20958070905391069,0.6089186803815767,-0.8293701578357581,
-0.002442310333802681,-0.14014765800866746,-0.20865876164506603,0.10694723394355028,-2.1493736771510195,0.9009850209266447,-0.3549769205230155,-1.4590100092141254,-0.598601966381179,0.8097721453515639,5.0
-0.002442310333802681,-0.9696217534867478,-1.509058266391172,1.130539812345947,0.8126160570060145,-0.6741091275003804,0.9712805099674312,1.8504952895671964,1.3187479433973635,-0.7352290651220702,5.0
-0.9340156538034701,-0.3475161818781874,0.325751993730046,-0.1993169212812077,-0.7751905124153556,1.6269326546453797,-0.2018037218764843,-0.14590601899424208,-0.598601966381179,1.9905343146496013,5.0
-0.31296675815702535,0.2745893897303727,0.3079383018842089,-0.859137096605073,-0.20212008526702055,1.805444073866831,1.7631674575040581,0.35641989948886005,-0.259842125314565,-1.517495470643522,5.0
0.230451025533614,-0.4166390231680275,-0.4936778311784591,1.5866190089477017,0.877561744955563,-0.7893204493111655,0.4766330476578985,0.5416300645678773,0.12594671738939198,-0.5498535861611871,
-0.0800734222896087,0.48195791359989304,0.7532805980301356,-1.2126931167041797,-0.151840848059555,1.6082143156712818,1.5844130207462799,0.7859748531512089,1.5801401928420427,-1.21611332141495,
0.07518880162200264,-2.2138328967038685,-1.5624993419286832,2.0141677098680777,1.0916361758645647,-0.6205574959997274,0.9845494513391542,1.2066198732965017,0.6089186803815767,-0.924507471084125,6.0
-0.0800734222896087,-0.4166390231680275,-0.5293052148701333,-0.1993169212812077,-0.054414483627933705,-0.7893204493111655,-0.4282587366913173,-0.4018131637196961,-1.1693706558937256,-0.924507471084125,5.0
-1.0116467657592754,-0.2783933405883473,-0.6718147496368297,-1.9590735340834347,-0.007182686896988123,-0.7893204493111655,-0.9617061211421902,1.3252188786816932,0.8601853528518174,0.32368662064285325,6.0
-1.0116467657592754,-0.14014765800866746,-0.42242306379511085,-0.552872941380315,-0.9786139252611166,-0.7302740461230222,-0.811587112230048,1.0873232226915959,1.153051356178821,0.4065479648636109,5.0
